project,run_dir,run_start_ts,run_group,env,seed,subgoal,critic_type,gap,wmax,horizon_K,h_a,train_N,train_eval_N,lambda,kappa_b,kappa_d,gamma,batch_size,train_epochs,final_eval_episodes,config_key,duplicate_index,duplicate_count,eval_epoch,eval_n,eval_episodes,eval_score_type,IDM,ACTOR,idm_tasks,actor_tasks,eval_timestamp,eval_source
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.008,0.0,"1:0.0000,2:0.0000,3:0.0400,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T16:03:15Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T17:20:10Z,eval_results_json
Pathbridger_flow,20260625_192606_seed0_humanoidmaze-large-navigate-v0,2026-06-25T19:26:06,flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g10_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.024,0.016,"1:0.0000,2:0.0000,3:0.0800,4:0.0000,5:0.0400","1:0.0000,2:0.0000,3:0.0400,4:0.0400,5:0.0000",2026-06-26T16:22:48Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T23:43:44Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T16:42:21Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-25T23:53:28Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.008,0.0,"1:0.0000,2:0.0000,3:0.0400,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T17:01:49Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T00:03:15Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T17:21:27Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T00:13:03Z,eval_results_json
Pathbridger_flow,20260626_022012_seed0_humanoidmaze-large-navigate-v0,2026-06-26T02:20:12,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.008,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0400,5:0.0000",2026-06-26T17:41:02Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T06:36:28Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T18:00:32Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T06:46:15Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.008,0.0,"1:0.0400,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T18:19:57Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T06:56:05Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T18:39:26Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.0,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T07:05:55Z,eval_results_json
Pathbridger_flow,20260626_091305_seed0_humanoidmaze-large-navigate-v0,2026-06-26T09:13:05,flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1,humanoidmaze-large-navigate-v0,0,flow,trl,5.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hml_g5_w5_n1_dwp0p1|env=humanoidmaze-large-navigate-v0|gap=5.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.008,0.0,"1:0.0000,2:0.0000,3:0.0400,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T18:58:55Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.016,0.0,"1:0.0000,2:0.0000,3:0.0800,4:0.0000,5:0.0000","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T13:31:02Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.032,0.016,"1:0.0000,2:0.0400,3:0.0400,4:0.0400,5:0.0400","1:0.0000,2:0.0400,3:0.0000,4:0.0000,5:0.0400",2026-06-26T20:55:50Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.008,0.0,"1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0400","1:0.0000,2:0.0000,3:0.0000,4:0.0000,5:0.0000",2026-06-26T13:40:45Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.048,0.008,"1:0.0000,2:0.0400,3:0.0800,4:0.0000,5:0.1200","1:0.0000,2:0.0400,3:0.0000,4:0.0000,5:0.0000",2026-06-26T21:15:08Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.096,0.048,"1:0.1200,2:0.0800,3:0.2000,4:0.0000,5:0.0800","1:0.0400,2:0.0800,3:0.0400,4:0.0000,5:0.0800",2026-06-26T20:17:43Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.08,0.032,"1:0.1200,2:0.0800,3:0.0800,4:0.0400,5:0.0800","1:0.0400,2:0.0000,3:0.0400,4:0.0000,5:0.0800",2026-06-26T21:34:14Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.176,0.08,"1:0.1600,2:0.2000,3:0.1600,4:0.1200,5:0.2400","1:0.0400,2:0.1600,3:0.0400,4:0.0400,5:0.1200",2026-06-26T20:36:33Z,eval_results_json
Pathbridger_flow,20260626_160557_seed0_humanoidmaze-medium-navigate-v0,2026-06-26T16:05:57,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.0,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.0|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.12,0.072,"1:0.0800,2:0.0400,3:0.2000,4:0.0400,5:0.2400","1:0.1600,2:0.0400,3:0.0400,4:0.0000,5:0.1200",2026-06-26T21:53:05Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.04,0.024,"1:0.0400,2:0.0400,3:0.1200,4:0.0000,5:0.0000","1:0.0000,2:0.0800,3:0.0000,4:0.0000,5:0.0400",2026-06-27T04:44:56Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,2,25,transitive_ratio,0.032,0.016,"1:0.0800,2:0.0000,3:0.0400,4:0.0000,5:0.0400","1:0.0000,2:0.0800,3:0.0000,4:0.0000,5:0.0000",2026-06-27T06:01:28Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.10400000000000001,0.04,"1:0.0400,2:0.1200,3:0.0800,4:0.0400,5:0.2400","1:0.0400,2:0.0800,3:0.0800,4:0.0000,5:0.0000",2026-06-27T05:04:06Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,8,25,transitive_ratio,0.088,0.04,"1:0.0800,2:0.1200,3:0.1600,4:0.0000,5:0.0800","1:0.0800,2:0.0000,3:0.0800,4:0.0000,5:0.0400",2026-06-27T06:20:34Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.088,0.096,"1:0.0400,2:0.2000,3:0.0800,4:0.0000,5:0.1200","1:0.0400,2:0.1600,3:0.1200,4:0.0000,5:0.1600",2026-06-27T05:23:07Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,16,25,transitive_ratio,0.096,0.072,"1:0.0800,2:0.2400,3:0.1200,4:0.0000,5:0.0400","1:0.0400,2:0.1200,3:0.1200,4:0.0400,5:0.0400",2026-06-27T06:39:23Z,eval_results_json
Pathbridger_flow,20260627_065306_seed0_humanoidmaze-medium-navigate-v0,2026-06-27T06:53:06,flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1,humanoidmaze-medium-navigate-v0,0,flow,trl,10.0,5.0,25,5,1,1,0.1,0.9,0.9,0.999,1024,600,25,proj=Pathbridger_flow|group=flow_trl_humanoidmaze_dw_hmm_g10_w5_n1_dwp0p1|env=humanoidmaze-medium-navigate-v0|gap=10.0|wmax=5.0|h=25|train_n=1|lam=0.1|kb=0.9|kd=0.9|subgoal=flow|critic=trl,1,1,600,32,25,transitive_ratio,0.12800000000000003,0.048,"1:0.0800,2:0.2000,3:0.0800,4:0.0000,5:0.2800","1:0.0000,2:0.0800,3:0.0400,4:0.0000,5:0.1200",2026-06-27T05:42:09Z,eval_results_json
